chrom1	start1	end1	chrom2	start2	end2	ipet_2
chr17	61907598	61908098	chr6	3563681	3564181	2
chr17	62736490	62736990	chr6	143862933	143863433	2
chr17	63965628	63966128	chr6	82501634	82502134	2
chr17	65037213	65037713	chr6	10865391	10865896	2
chr17	65212743	65213243	chr6	128214825	128215325	2
chr17	66225526	66226026	chr6	80327989	80328492	2
chr17	66540273	66540773	chr6	134384854	134385354	2
chr17	67960517	67961017	chr6	40912777	40913280	2
chr17	69469291	69469956	chr6	112383305	112383805	2
chr17	70323155	70323655	chr6	46231143	46231643	2
chr17	75962906	75963406	chr6	62650627	62651132	2
chr17	76919126	76919648	chr6	117620244	117620744	2
chr17	1895810	1896313	chr7	105815792	105816292	2
chr17	1910552	1911052	chr7	100011398	100011898	2
chr17	4485804	4486308	chr7	43493071	43493571	2
chr17	6425457	6425957	chr7	105026341	105026841	2
chr17	6468495	6468995	chr7	26897719	26898219	2
chr17	7282560	7283060	chr7	100027933	100028440	2
chr17	8679330	8679830	chr7	50938114	50938614	2
chr17	8803791	8804291	chr7	93104075	93104589	2
chr17	9885596	9886096	chr7	98647801	98648301	2
chr17	9993007	9993515	chr7	84657715	84658215	2
chr17	10719714	10720214	chr7	52588827	52589327	2
chr17	13423392	13423892	chr7	92848887	92849391	2
chr17	17284205	17284706	chr7	24297216	24297716	2
chr17	20922574	20923074	chr7	33451851	33452356	2
chr17	21315609	21316109	chr7	81430659	81431159	2
chr17	26175557	26176059	chr7	134548304	134548804	2
chr17	26815481	26815981	chr7	98299490	98300076	2
chr17	40223455	40223955	chr7	157060402	157060926	2
chr17	42630248	42630748	chr7	134966010	134966511	2
chr17	44026407	44026907	chr7	156925817	156926317	2
chr17	45315675	45316183	chr7	1472306	1472806	2
chr17	46097196	46097722	chr7	43575202	43575702	2
chr17	47131358	47131858	chr7	94210032	94210532	2
chr17	47528147	47528647	chr7	100835526	100836030	2
chr17	48311713	48312213	chr7	133080089	133080589	2
chr17	50830392	50830892	chr7	113061286	113061786	2
chr17	51738496	51738996	chr7	33883017	33883517	2
chr17	53382435	53382935	chr7	29825491	29825998	2
chr17	54464235	54464735	chr7	12160710	12161214	2
chr17	55509914	55510414	chr7	65830737	65831306	2
chr17	55792663	55793164	chr7	26305529	26306029	2
chr17	56066068	56066568	chr7	27663809	27664313	2
chr17	56736864	56737380	chr7	87225519	87226019	2
chr17	56757138	56757638	chr7	150901655	150902177	2
chr17	56849802	56850315	chr7	131033193	131033693	2
chr17	57201018	57201674	chr7	106712447	106712947	2
chr17	57915414	57915922	chr7	142715387	142715887	2
chr17	57993884	57994384	chr7	111941218	111941719	2
chr17	58000658	58001158	chr7	71042492	71042992	2
chr17	58040107	58040664	chr7	8969749	8970249	2
chr17	58846604	58847104	chr7	88846187	88846748	2
chr17	59399703	59400207	chr7	110926770	110927270	2
chr17	59467076	59467577	chr7	39623373	39623873	2
chr17	59474782	59475300	chr7	45328993	45329493	2
chr17	59492625	59493126	chr7	138114919	138115419	2
chr17	59777008	59777508	chr7	111457287	111457926	2
chr17	59813514	59814023	chr7	17985048	17985548	2
chr17	59901035	59901535	chr7	144339511	144340011	2
chr17	59930298	59930798	chr7	152396673	152397173	2
chr17	60399756	60400287	chr7	84485339	84485839	2
chr17	60798200	60798700	chr7	39014270	39014785	2
chr17	60829941	60830442	chr7	41806463	41806963	2
chr17	61716406	61716906	chr7	83131672	83132172	2
chr17	61884077	61884577	chr7	96521210	96521710	2
chr17	62050527	62051071	chr7	104990396	104990896	2
chr17	62471332	62471832	chr7	95704651	95705152	2
chr17	62658207	62658711	chr7	157021135	157021635	2
chr17	63083232	63083737	chr7	81785016	81785516	2
chr17	63145480	63145981	chr7	97429320	97429820	2
chr17	63385234	63385735	chr7	45051421	45051921	2
chr17	63557031	63557543	chr7	36438159	36438659	2
chr17	63619827	63620328	chr7	16119677	16120177	2
chr17	63676757	63677257	chr7	73771711	73772249	2
chr17	64926157	64926657	chr7	772196	772696	2
chr17	65490618	65491118	chr7	158160985	158161485	2
chr17	66432837	66433337	chr7	53506492	53506992	2
chr17	69419810	69420310	chr7	62403386	62403886	2
chr17	70655083	70655583	chr7	94405920	94406423	2
chr17	71832837	71833337	chr7	99991480	99991981	2
chr17	72087123	72087623	chr7	113382831	113383450	2
chr17	72539693	72540194	chr7	127835508	127836008	2
chr17	72604237	72604738	chr7	45440619	45441119	2
chr17	72833739	72834239	chr7	147755903	147756403	2
chr17	73553943	73554575	chr7	33187164	33187664	2
chr17	74136958	74137460	chr7	120560757	120561257	2
chr17	77037842	77038342	chr7	16132304	16132805	2
chr17	77189034	77189534	chr7	93670516	93671017	2
chr17	77396814	77397315	chr7	73854450	73854950	2
chr17	80386311	80386811	chr7	92613296	92613796	2
chr17	80995235	80995735	chr7	102790181	102790688	2
chr17	1678019	1678520	chr8	117777257	117777757	2
chr17	1903776	1904280	chr8	100882764	100883264	2
chr17	2887289	2887789	chr8	115914801	115915353	2
chr17	5144481	5144986	chr8	145514512	145515012	2
chr17	5155794	5156297	chr8	79413399	79413899	2
chr17	9642325	9642832	chr8	1890014	1890514	2
chr17	11129963	11130463	chr8	38324446	38324946	2
chr17	11144489	11145027	chr8	99942191	99942691	2
chr17	11411892	11412392	chr8	9007937	9008442	2
chr17	12906012	12906512	chr8	138720433	138720933	2
chr17	14370865	14371368	chr8	20913265	20913765	2
chr17	14897280	14897780	chr8	71970494	71970994	2
chr17	17107724	17108224	chr8	79444778	79445278	2
chr17	17208279	17208779	chr8	134425879	134426389	2
chr17	17544691	17545197	chr8	89762330	89762830	2
chr17	18046078	18046578	chr8	102781695	102782199	2
chr17	25832324	25832824	chr8	93138067	93138603	2
chr17	26370231	26370731	chr8	90208659	90209163	2
chr17	27490364	27490864	chr8	60764802	60765305	2
chr17	34338947	34339447	chr8	100529163	100529664	2
chr17	37212733	37213233	chr8	88578406	88578906	2
chr17	37828057	37828661	chr8	33152312	33152812	2
chr17	38689108	38689608	chr8	21835223	21835724	2
chr17	39908863	39909364	chr8	72423613	72424113	2
chr17	41608211	41608713	chr8	125221220	125221720	2
chr17	43916307	43916811	chr8	97390046	97390546	2
chr17	44284545	44285045	chr8	126811003	126811503	2
chr17	45927081	45927591	chr8	98554982	98555482	2
chr17	46047517	46048091	chr8	142481414	142481914	2
chr17	46360141	46360641	chr8	89059208	89059708	2
chr17	47101663	47102163	chr8	81068291	81068792	2
chr17	47451283	47451783	chr8	67741488	67741990	2
chr17	47645985	47646485	chr8	67607140	67607640	2
chr17	49138800	49139300	chr8	27367566	27368066	2
chr17	49613334	49613834	chr8	69327022	69327648	2
chr17	53077696	53078196	chr8	104159663	104160229	2
chr17	53919691	53920191	chr8	27334441	27334942	2
chr17	55314046	55314546	chr8	56298613	56299113	2
chr17	55535935	55536517	chr8	102170928	102171428	2
chr17	55886579	55887107	chr8	16039691	16040191	2
chr17	55973453	55973955	chr8	57588287	57588792	2
chr17	55992637	55993137	chr8	86895503	86896039	2
chr17	56058807	56059307	chr8	1960406	1960906	2
chr17	56822973	56823473	chr8	22517595	22518098	2
chr17	56885433	56885933	chr8	18938480	18939057	2
chr17	57049617	57050118	chr8	104385678	104386178	2
chr17	57424340	57424840	chr8	119523336	119523855	2
chr17	57834276	57834779	chr8	2060724	2061224	2
chr17	57970797	57971300	chr8	125139513	125140013	2
chr17	58428941	58429441	chr8	102549850	102550355	2
chr17	58624885	58625385	chr8	110968714	110969214	2
chr17	58656401	58656901	chr8	85160383	85160888	2
chr17	58712519	58713019	chr8	19773431	19773931	2
chr17	59117766	59118266	chr8	90132355	90132855	2
chr17	59312915	59313415	chr8	102517081	102517581	2
chr17	59393596	59394096	chr8	102660729	102661229	2
chr17	59481500	59482000	chr8	102292223	102292723	2
chr17	59502764	59503272	chr8	20301761	20302261	2
chr17	59507232	59507736	chr8	53387069	53387569	2
chr17	59914737	59915238	chr8	136950007	136950507	2
chr17	61159832	61160332	chr8	123204783	123205286	2
chr17	61394627	61395127	chr8	89936297	89936797	2
chr17	61862913	61863462	chr8	100252520	100253020	2
chr17	62226817	62227317	chr8	74708425	74708925	2
chr17	63041638	63042138	chr8	79110939	79111439	2
chr17	63434865	63435367	chr8	129354714	129355214	2
chr17	63557690	63558192	chr8	130266998	130267498	2
chr17	64324545	64325045	chr8	97617483	97617983	2
chr17	64459632	64460132	chr8	21400003	21400503	2
chr17	64806259	64806775	chr8	144976950	144977450	2
chr17	65269029	65269532	chr8	16973868	16974368	2
chr17	65374033	65374533	chr8	125750378	125750878	2
chr17	65658200	65658700	chr8	48109813	48110313	2
chr17	65671529	65672029	chr8	100396507	100397007	2
chr17	65699226	65699726	chr8	55420515	55421017	2
chr17	65950706	65951229	chr8	103625564	103626064	2
chr17	66049031	66049543	chr8	135616686	135617186	2
chr17	66122122	66122625	chr8	14233607	14234107	2
chr17	66278848	66279348	chr8	130699865	130700365	2
chr17	66707648	66708148	chr8	30023454	30023954	2
chr17	68048581	68049081	chr8	11703443	11704118	2
chr17	72147588	72148089	chr8	122720183	122720683	2
chr17	72726118	72726618	chr8	141377243	141377745	2
chr17	73343412	73344297	chr8	127370452	127370952	2
chr17	73453587	73454201	chr8	59466059	59466577	2
chr17	73638371	73638874	chr8	93827747	93828247	2
chr17	73668766	73669440	chr8	109533627	109534127	2
chr17	73699977	73700543	chr8	68640825	68641325	2
chr17	73887119	73887622	chr8	102427141	102427641	2
chr17	75493645	75494145	chr8	131512558	131513059	2
chr17	76419170	76419680	chr8	87447418	87447918	2
chr17	79271858	79272358	chr8	118465268	118465773	2
chr17	80472898	80473401	chr8	95369974	95370474	2
chr17	81123506	81124006	chr8	140091396	140091896	2
chr17	1867923	1868453	chr9	95343715	95344215	2
chr17	4429879	4430398	chr9	138755743	138756243	2
chr17	7405754	7406254	chr9	110527959	110528470	2
chr17	9632658	9633164	chr9	106851909	106852409	2
chr17	10778843	10779346	chr9	128833759	128834259	2
chr17	11097358	11097858	chr9	134179194	134179742	2
chr17	12189427	12189927	chr9	124948061	124948562	2
chr17	16332582	16333082	chr9	80442962	80443462	2
chr17	19224566	19225066	chr9	24528129	24528629	2
chr17	25769265	25769765	chr9	93720378	93720879	2
chr17	30512165	30512665	chr9	19234523	19235027	2
chr17	34081210	34081710	chr9	100472628	100473129	2
chr17	42281472	42282279	chr9	109698257	109698948	2
chr17	43203950	43204462	chr9	33286872	33287372	2
chr17	43998475	43998991	chr9	110095217	110095717	2
chr17	46026953	46027453	chr9	92232647	92233153	2
chr17	46983612	46984112	chr9	10581065	10581577	2
chr17	47169749	47170249	chr9	80501367	80501867	2
chr17	48016169	48016669	chr9	34702000	34702500	2
chr17	48265561	48266061	chr9	72586589	72587089	2
chr17	48375075	48375575	chr9	132936586	132937115	2
chr17	49951622	49952122	chr9	127311925	127312429	2
chr17	50095218	50095718	chr9	9841921	9842495	2
chr17	53337382	53337882	chr9	97263802	97264302	2
chr17	53422087	53422587	chr9	8277544	8278099	2
chr17	54664726	54665228	chr9	116815809	116816309	2
chr17	55666692	55667192	chr9	105078461	105078961	2
chr17	57067793	57068317	chr9	91355279	91355779	2
chr17	57535775	57536275	chr9	12960082	12960582	2
chr17	57602844	57603344	chr9	82308379	82308879	2
chr17	58393604	58394107	chr9	124458738	124459238	2
chr17	58399475	58399975	chr9	135848291	135848791	2
chr17	58405228	58405728	chr9	96215489	96216267	2
chr17	58407114	58407614	chr9	90802284	90802837	2
chr17	58443329	58443829	chr9	115718748	115719262	2
chr17	58463243	58463765	chr9	140391831	140392331	2
chr17	58632748	58633248	chr9	123975209	123975713	2
chr17	58655922	58656422	chr9	91794797	91795297	2
chr17	58663784	58664285	chr9	98794940	98795440	2
chr17	58711282	58711782	chr9	903598	904274	2
chr17	59070582	59071082	chr9	92759808	92760310	2
chr17	59424257	59424757	chr9	86685742	86686242	2
chr17	59485768	59486268	chr9	136910025	136910693	2
chr17	59698923	59699427	chr9	122147588	122148088	2
chr17	59701896	59702420	chr9	87634368	87634868	2
chr17	59869155	59869911	chr9	104163915	104164415	2
chr17	59941677	59942177	chr9	5729059	5729559	2
chr17	59972388	59972888	chr9	116254542	116255042	2
chr17	60131648	60132148	chr9	71607280	71607785	2
chr17	60877443	60877943	chr9	131712873	131713376	2
chr17	61507834	61508334	chr9	122471331	122471831	2
chr17	61529570	61530070	chr9	131291339	131291839	2
chr17	61575642	61576142	chr9	83756794	83757294	2
chr17	61672650	61673150	chr9	106040836	106041336	2
chr17	62374045	62374606	chr9	29137932	29138432	2
chr17	63099245	63099746	chr9	120115787	120116287	2
chr17	64271386	64271886	chr9	118737207	118737713	2
chr17	64668753	64669253	chr9	133328471	133328971	2
chr17	65469941	65470715	chr9	4786641	4787141	2
chr17	65891097	65891600	chr9	73027854	73028354	2
chr17	68778601	68779101	chr9	3720530	3721030	2
chr17	71144710	71145210	chr9	95683184	95683684	2
chr17	72915791	72916292	chr9	123555216	123555716	2
chr17	74330479	74331005	chr9	134186032	134186532	2
chr17	75281444	75281945	chr9	36554074	36554574	2
chr17	78119601	78120101	chr9	137191863	137192363	2
chr17	79667388	79667897	chr9	92305448	92305948	2
chr17	58220013	58220841	chrM	2976	3520	2
chr17	59490173	59490673	chrM	16080	16571	2
chr17	13711729	13712402	chrX	51335129	51335629	2
chr17	13886077	13886577	chrX	72629866	72630366	2
chr17	16873255	16873755	chrX	122898065	122898568	2
chr17	19374274	19374774	chrX	140000593	140001093	2
chr17	21312098	21312599	chrX	43440836	43441336	2
chr17	26505152	26505652	chrX	152997839	152998342	2
chr17	28667330	28667830	chrX	133389420	133389920	2
chr17	45738959	45739459	chrX	7917771	7918287	2
chr17	45749563	45750063	chrX	111159201	111159737	2
chr17	46088559	46089059	chrX	127448113	127448613	2
chr17	48902868	48903378	chrX	84715998	84716498	2
chr17	49500164	49500664	chrX	12594534	12595034	2
chr17	55916052	55916624	chrX	8877362	8877862	2
chr17	56668595	56669096	chrX	36794767	36795267	2
chr17	56806060	56806560	chrX	108015111	108015611	2
chr17	57925224	57925724	chrX	114755565	114756088	2
chr17	58116024	58116524	chrX	150698869	150699405	2
chr17	58236335	58236902	chrX	3904734	3905234	2
chr17	58580587	58581111	chrX	46019088	46019588	2
chr17	58776299	58776799	chrX	66585356	66585856	2
chr17	59331011	59331511	chrX	148972114	148972614	2
chr17	59652209	59652711	chrX	98287335	98287835	2
chr17	59654583	59655083	chrX	139897259	139897763	2
chr17	59817288	59817789	chrX	130759168	130759668	2
chr17	60767493	60767993	chrX	70646778	70647278	2
chr17	64250963	64251463	chrX	139631488	139631988	2
chr17	64704349	64704849	chrX	79658639	79659181	2
chr17	64721278	64721783	chrX	54479101	54479601	2
chr17	65989772	65990272	chrX	29969581	29970081	2
chr17	66685786	66686288	chrX	131939273	131939773	2
chr17	68603457	68603957	chrX	117813406	117813909	2
chr17	70008783	70009283	chrX	57083530	57084030	2
chr17	70240281	70240781	chrX	124179137	124179637	2
chr17	70612295	70612795	chrX	41782269	41782769	2
chr17	73728814	73729314	chrX	110235251	110235751	2
chr17	75424928	75425428	chrX	16130318	16130818	2
chr17	76092069	76092569	chrX	128547286	128547786	2
chr17	76452916	76453416	chrX	122414192	122414715	2
chr17	78057613	78058113	chrX	15385765	15386268	2
chr17	26316143	26316648	chrY	58996105	58996605	2
chr17	45266082	45267028	chrY	10029184	10029998	2
chr18	1586088	1586588	chr18	1656875	1657375	2
chr18	1740519	1741019	chr18	4080551	4081137	2
chr18	2932418	2933283	chr18	2985200	2986064	2
chr18	11938120	11938647	chr18	12038618	12039371	2
chr18	11953579	11954158	chr18	12376055	12376555	2
chr18	12947281	12947781	chr18	13003198	13003725	2
chr18	13270787	13271287	chr18	22829671	22830171	2
chr18	18644671	18645171	chr18	18654037	18654537	2
chr18	29737802	29738302	chr18	72574393	72574906	2
chr18	29913528	29914421	chr18	30050840	30051563	2
chr18	32710078	32710598	chr18	32902802	32903302	2
chr18	33077095	33077783	chr18	33161001	33161910	2
chr18	45655240	45655786	chr18	45752504	45753004	2
chr18	51197985	51198485	chr18	56480638	56481138	2
chr18	56975698	56976399	chr18	57070033	57070545	2
chr18	58989265	58990213	chr18	59169341	59169941	2
chr18	65182669	65183260	chr18	66327599	66328569	2
chr18	545300	545800	chr19	13101763	13102264	2
chr18	1140576	1141078	chr19	13958356	13958856	2
chr18	2204660	2205161	chr19	52284923	52285423	2
chr18	10464304	10464804	chr19	56630677	56631202	2
chr18	30502975	30503475	chr19	50254019	50254519	2
chr18	33546665	33547165	chr19	29424475	29424975	2
chr18	44700935	44701435	chr19	5325500	5326000	2
chr18	46001940	46002678	chr19	37071032	37071532	2
chr18	53262245	53262745	chr19	16293816	16294326	2
chr18	56953651	56954156	chr19	37071032	37071532	2
chr18	70369016	70369782	chr19	37071032	37071532	2
chr18	611576	612081	chr2	124907145	124907645	2
chr18	10088066	10088566	chr2	122607123	122607623	2
chr18	10194589	10195089	chr2	205109389	205109971	2
chr18	10362378	10362893	chr2	98736052	98736552	2
chr18	18541910	18542410	chr2	120912584	120913084	2
chr18	18600544	18601044	chr2	189860346	189860846	2
chr18	18611563	18612063	chr2	10832610	10833110	2
chr18	19743280	19743780	chr2	236962678	236963190	2
chr18	22524992	22525492	chr2	75298239	75298739	2
chr18	22545083	22545583	chr2	230217572	230218073	2
chr18	23503829	23504329	chr2	235724558	235725058	2
chr18	27214183	27214683	chr2	26725043	26725543	2
chr18	29329731	29330231	chr2	181978682	181979182	2
chr18	30523938	30524483	chr2	201978014	201978514	2
chr18	33005182	33005682	chr2	40309175	40309675	2
chr18	33784667	33785167	chr2	153067785	153068300	2
chr18	36583280	36583780	chr2	217497670	217498170	2
chr18	44725562	44726069	chr2	226140474	226140974	2
chr18	45765222	45765722	chr2	225783751	225784251	2
chr18	46068687	46069187	chr2	64312627	64313127	2
chr18	46544304	46544804	chr2	132314840	132315340	2
chr18	47487817	47488317	chr2	10305511	10306025	2
chr18	47590791	47591291	chr2	166085315	166085815	2
chr18	49022301	49022801	chr2	239216904	239217404	2
chr18	49190648	49191148	chr2	218431819	218432319	2
chr18	49817429	49817929	chr2	88407530	88408140	2
chr18	54273474	54273974	chr2	224870506	224871006	2
chr18	60221765	60222265	chr2	49449251	49449751	2
chr18	60723446	60723946	chr2	198405300	198405800	2
